hour,latitude,longitude,space_fold,time_fold
2020-12-03 17:00:00,74.0,68.5,2,2
2020-12-03 17:00:00,69.75,66.5,2,2
2020-12-03 17:00:00,65.5,64.75,2,2
2020-12-03 17:00:00,61.25,63.0,2,2
2020-12-03 17:00:00,57.25,61.75,2,2
2020-12-03 17:00:00,53.0,60.75,2,2
2020-12-03 17:00:00,49.25,60.0,3,2
2020-12-03 17:00:00,45.0,58.75,3,2
2020-12-03 17:00:00,41.0,58.0,3,2
2020-12-03 17:00:00,36.75,57.25,3,2
2020-12-03 17:00:00,32.75,56.25,3,2
2020-12-03 17:00:00,28.5,54.75,3,2
2020-12-03 17:00:00,25.0,54.5,3,2
2020-12-03 17:00:00,20.5,53.75,3,2
2020-12-03 17:00:00,16.5,53.0,3,2
2020-12-03 19:00:00,81.25,51.75,2,2
2020-12-03 19:00:00,76.75,46.25,2,2
2020-12-03 19:00:00,72.5,43.75,2,2
2020-12-03 19:00:00,68.25,41.5,2,2
2020-12-03 19:00:00,64.0,40.0,2,2
2020-12-03 19:00:00,60.0,38.5,2,2
2020-12-03 19:00:00,55.75,37.25,2,2
2020-12-03 19:00:00,51.5,36.25,3,2
2020-12-03 19:00:00,47.5,35.25,3,2
2020-12-03 19:00:00,43.5,34.5,3,2
2020-12-03 19:00:00,39.5,33.5,3,2
2020-12-03 19:00:00,35.5,32.75,3,2
2020-12-03 19:00:00,31.25,31.75,3,2
2020-12-03 19:00:00,27.25,31.0,3,2
2020-12-03 19:00:00,23.25,30.0,3,2
2020-12-03 19:00:00,19.25,29.25,3,2
2020-12-03 19:00:00,15.0,28.5,3,2
2020-12-03 19:00:00,11.0,27.5,3,2
2020-12-03 19:00:00,6.75,26.75,3,2
2020-12-03 19:00:00,2.75,25.75,3,2
2020-12-03 19:00:00,-1.5,24.75,3,2
2020-12-03 19:00:00,-5.75,23.75,3,2
2020-12-03 19:00:00,-10.0,22.5,3,2
2020-12-03 19:00:00,-14.25,21.25,3,2
2020-12-03 20:00:00,79.5,25.25,2,2
2020-12-03 20:00:00,75.25,21.0,2,2
2020-12-03 20:00:00,70.75,18.75,2,2
2020-12-03 20:00:00,66.75,16.75,2,2
2020-12-03 20:00:00,60.5,16.25,2,2
2020-12-03 20:00:00,58.25,13.75,2,2
2020-12-03 20:00:00,54.25,12.75,2,2
2020-12-03 20:00:00,50.0,11.75,2,2
2020-12-03 20:00:00,46.0,11.0,3,2
2020-12-03 20:00:00,42.0,9.75,3,2
2020-12-03 20:00:00,38.0,9.0,3,2
2020-12-03 20:00:00,34.25,8.0,3,2
2020-12-03 20:00:00,30.25,7.0,3,2
2020-12-03 20:00:00,26.0,6.25,3,2
2020-12-03 20:00:00,22.0,5.5,3,2
2020-12-03 20:00:00,-7.25,-1.0,3,2
2020-12-03 21:00:00,-11.5,-2.25,3,2
2020-12-03 22:00:00,78.0,-1.5,2,2
2020-12-03 22:00:00,73.5,-4.25,2,2
2020-12-03 22:00:00,69.25,-6.25,2,2
2020-12-03 22:00:00,65.0,-8.25,2,2
2020-12-03 22:00:00,60.75,-9.5,2,2
2020-12-03 22:00:00,56.75,-10.5,2,2
2020-12-03 22:00:00,52.75,-11.75,2,2
2020-12-03 22:00:00,48.5,-12.75,2,2
2020-12-03 22:00:00,44.5,-13.75,0,2
2020-12-03 22:00:00,40.5,-14.5,0,2
2020-12-03 22:00:00,36.5,-15.5,0,2
2020-12-03 22:00:00,32.75,-16.5,0,2
2020-12-03 22:00:00,28.75,-17.5,0,2
2020-12-03 22:00:00,-13.5,-26.25,0,2
2020-12-03 23:00:00,80.75,-21.5,2,2
2020-12-03 23:00:00,76.5,-25.75,2,2
2020-12-03 23:00:00,71.75,-28.5,2,2
2020-12-03 23:00:00,67.5,-31.0,2,2
2020-12-03 23:00:00,63.25,-32.75,2,2
2020-12-03 23:00:00,59.25,-34.0,2,2
2020-12-03 23:00:00,55.25,-35.25,0,2
2020-12-03 23:00:00,51.25,-36.25,0,2
2020-12-04 00:00:00,47.0,-37.25,0,2
2020-12-04 00:00:00,43.25,-38.5,0,2
2020-12-04 00:00:00,39.0,-39.5,0,2
2020-12-04 00:00:00,35.0,-40.25,0,2
2020-12-04 00:00:00,31.0,-41.25,0,2
2020-12-04 00:00:00,10.5,-45.25,0,2
2020-12-04 00:00:00,6.25,-46.0,0,2
2020-12-04 00:00:00,2.25,-47.0,0,2
2020-12-04 00:00:00,-2.0,-48.0,0,2
2020-12-04 00:00:00,-6.25,-49.25,0,2
2020-12-04 00:00:00,-10.5,-50.25,0,2
2020-12-04 00:00:00,-15.0,-51.5,0,2
2020-12-04 01:00:00,79.0,-48.0,2,2
2020-12-04 01:00:00,74.75,-51.75,2,2
2020-12-04 01:00:00,70.25,-54.5,2,2
2020-12-04 01:00:00,66.0,-56.25,2,2
2020-12-04 01:00:00,62.0,-57.5,2,2
2020-12-04 01:00:00,57.75,-58.5,0,2
2020-12-04 01:00:00,53.75,-59.75,0,2
2020-12-04 01:00:00,49.5,-60.75,0,2
2020-12-04 01:00:00,45.5,-61.75,0,2
2020-12-04 01:00:00,41.5,-62.75,0,2
2020-12-04 01:00:00,37.5,-63.5,0,2
2020-12-04 01:00:00,33.25,-64.5,0,2
2020-12-04 01:00:00,29.25,-65.25,0,2
2020-12-04 01:00:00,25.25,-66.25,0,2
2020-12-04 01:00:00,21.25,-67.0,0,2
2020-12-04 01:00:00,17.0,-67.75,0,2
2020-12-04 01:00:00,13.0,-68.75,0,2
2020-12-04 01:00:00,9.0,-69.5,0,2
2020-12-04 03:00:00,77.25,-73.75,2,3
2020-12-04 03:00:00,73.0,-77.0,2,3
2020-12-04 03:00:00,68.75,-79.0,2,3
2020-12-04 03:00:00,64.5,-80.75,2,3
2020-12-04 03:00:00,60.25,-82.0,2,3
2020-12-04 03:00:00,56.25,-83.25,0,3
2020-12-04 03:00:00,52.25,-84.25,0,3
2020-12-04 03:00:00,48.25,-85.5,0,3
2020-12-04 03:00:00,44.25,-86.5,0,3
2020-12-04 03:00:00,40.0,-87.25,0,3
2020-12-04 03:00:00,36.0,-88.25,0,3
2020-12-04 03:00:00,32.0,-88.75,0,3
2020-12-04 03:00:00,27.75,-89.75,0,3
2020-12-04 03:00:00,23.75,-90.5,0,3
2020-12-04 03:00:00,19.5,-91.5,0,3
2020-12-04 03:00:00,15.5,-92.25,0,3
2020-12-04 03:00:00,11.5,-93.0,0,3
2020-12-04 03:00:00,7.5,-94.0,0,3
2020-12-04 03:00:00,3.25,-95.0,0,3
2020-12-04 03:00:00,-1.0,-96.0,0,3
2020-12-04 03:00:00,-5.0,-97.0,0,3
2020-12-04 03:00:00,-9.25,-98.0,0,3
2020-12-04 03:00:00,-13.75,-99.5,0,3
2020-12-04 08:00:00,39.5,-160.0,1,3
2020-12-04 08:00:00,35.25,-160.5,1,3
2020-12-04 08:00:00,31.25,-161.5,1,3
2020-12-04 08:00:00,27.25,-162.25,1,3
2020-12-04 08:00:00,23.25,-163.25,1,3
2020-12-04 08:00:00,19.25,-164.0,1,3
2020-12-04 08:00:00,15.0,-164.75,1,3
2020-12-04 08:00:00,11.0,-165.75,1,3
2020-12-04 08:00:00,6.75,-166.5,1,3
2020-12-04 08:00:00,2.75,-167.5,1,3
2020-12-04 08:00:00,-1.5,-168.5,1,3
2020-12-04 08:00:00,-5.75,-169.5,1,3
2020-12-04 08:00:00,-10.0,-170.75,1,3
2020-12-04 08:00:00,-14.25,-172.0,1,3
2020-12-04 09:00:00,79.5,-168.0,2,3
2020-12-04 09:00:00,75.25,-172.25,2,3
2020-12-04 09:00:00,71.0,-174.5,2,3
2020-12-04 09:00:00,66.5,-176.5,2,3
2020-12-04 09:00:00,62.5,-178.0,2,3
2020-12-04 09:00:00,58.25,-179.25,1,3
2020-12-04 09:00:00,54.25,179.5,1,3
2020-12-04 09:00:00,50.0,178.5,1,3
2020-12-04 09:00:00,46.0,177.5,1,3
2020-12-04 09:00:00,42.0,176.75,1,3
2020-12-04 09:00:00,38.0,175.75,1,3
2020-12-04 09:00:00,33.75,175.0,1,3
2020-12-04 09:00:00,29.75,174.0,1,3
2020-12-04 09:00:00,25.75,173.25,1,3
2020-12-04 09:00:00,21.75,172.5,1,3
2020-12-04 09:00:00,17.5,171.5,1,3
2020-12-04 09:00:00,13.5,170.75,1,3
2020-12-04 09:00:00,9.5,169.75,1,3
2020-12-04 09:00:00,-3.0,167.0,1,3
2020-12-04 09:00:00,-11.75,164.5,1,3
2020-12-04 09:00:00,-16.25,163.0,1,3
2020-12-04 11:00:00,78.0,166.0,2,3
2020-12-04 11:00:00,73.5,162.5,2,3
2020-12-04 11:00:00,69.25,160.25,2,3
2020-12-04 11:00:00,65.0,158.75,2,3
2020-12-04 11:00:00,60.75,157.25,2,3
2020-12-04 11:00:00,56.75,156.0,1,3
2020-12-04 11:00:00,52.5,155.0,1,3
2020-12-04 11:00:00,48.75,154.0,1,3
2020-12-04 11:00:00,44.5,153.0,1,3
2020-12-04 11:00:00,40.5,152.25,1,3
2020-12-04 11:00:00,36.5,151.25,1,3
2020-12-04 11:00:00,32.5,150.5,1,3
2020-12-04 11:00:00,28.25,149.5,1,3
2020-12-04 11:00:00,24.25,148.75,1,3
2020-12-04 11:00:00,20.25,148.0,1,3
2020-12-04 11:00:00,14.0,142.5,1,3
2020-12-04 11:00:00,12.25,146.25,1,3
2020-12-04 11:00:00,7.75,145.25,1,3
2020-12-04 11:00:00,3.75,144.25,1,3
2020-12-04 11:00:00,-0.5,143.5,1,3
2020-12-04 11:00:00,-4.75,142.25,1,3
2020-12-04 11:00:00,-9.0,141.25,1,3
2020-12-04 11:00:00,-13.25,140.0,1,3
2020-12-04 12:00:00,80.75,145.25,2,3
2020-12-04 12:00:00,76.25,140.5,2,3
2020-12-04 12:00:00,72.0,137.5,2,3
2020-12-04 12:00:00,67.75,135.5,2,3
2020-12-04 12:00:00,63.5,134.0,2,3
2020-12-04 12:00:00,59.25,132.75,2,3
2020-12-04 12:00:00,55.25,131.5,2,3
2020-12-04 12:00:00,51.0,130.5,2,3
2020-12-04 12:00:00,47.0,129.5,1,3
2020-12-04 12:00:00,43.0,128.5,1,3
2020-12-04 12:00:00,38.75,120.25,1,3
2020-12-04 12:00:00,34.75,121.75,1,3
2020-12-04 12:00:00,30.25,122.25,1,3
2020-12-04 12:00:00,26.5,122.5,1,3
2020-12-04 12:00:00,22.5,123.0,1,3
2020-12-04 12:00:00,18.5,123.25,1,3
2020-12-04 13:00:00,14.5,122.5,1,3
2020-12-04 13:00:00,10.5,121.75,1,3
2020-12-04 13:00:00,6.25,120.75,1,3
2020-12-04 13:00:00,2.25,120.0,1,3
2020-12-04 13:00:00,-2.0,119.0,1,3
2020-12-04 13:00:00,-6.25,118.0,1,3
2020-12-04 13:00:00,-10.5,116.75,1,3
2020-12-04 13:00:00,-15.0,115.25,1,3
2020-12-04 14:00:00,79.0,119.0,2,3
2020-12-04 14:00:00,74.75,115.0,2,3
2020-12-04 14:00:00,70.25,112.5,2,3
2020-12-04 14:00:00,63.5,108.5,2,3
2020-12-04 14:00:00,60.0,107.0,2,3
2020-12-04 14:00:00,56.25,106.0,2,3
2020-12-04 14:00:00,52.5,105.5,2,3
2020-12-04 14:00:00,49.0,105.25,2,3
2020-12-04 14:00:00,45.5,104.5,2,3
2020-12-04 14:00:00,41.5,104.0,2,3
2020-12-04 14:00:00,37.5,103.0,3,3
2020-12-04 14:00:00,33.75,102.0,3,3
2020-12-04 14:00:00,29.5,101.25,3,3
2020-12-04 14:00:00,25.25,100.5,3,3
2020-12-04 14:00:00,21.25,99.75,3,3
2020-12-04 14:00:00,0.5,95.25,3,3
2020-12-04 14:00:00,-16.5,90.5,3,3
2020-12-04 15:00:00,81.75,98.5,2,3
2020-12-04 15:00:00,77.25,93.0,2,3
2020-12-04 15:00:00,73.0,90.0,2,3
2020-12-04 16:00:00,68.75,87.75,2,3
2020-12-04 16:00:00,64.5,86.0,2,3
2020-12-04 16:00:00,60.5,84.75,2,3
2020-12-04 16:00:00,56.25,83.5,2,3
2020-12-04 16:00:00,52.25,82.25,2,3
2020-12-04 16:00:00,48.0,81.25,3,3
2020-12-04 16:00:00,44.0,80.25,3,3
2020-12-04 16:00:00,40.0,79.25,3,3
2020-12-04 16:00:00,36.0,78.75,3,3
2020-12-04 16:00:00,31.75,77.75,3,3
2020-12-04 16:00:00,27.75,77.0,3,3
2020-12-04 16:00:00,23.75,76.25,3,3
2020-12-04 16:00:00,19.75,75.25,3,3
2020-12-04 16:00:00,15.5,74.5,3,3
2020-12-04 16:00:00,11.5,73.75,3,3
2020-12-04 16:00:00,7.5,72.75,3,3
2020-12-04 16:00:00,3.25,71.75,3,3
2020-12-04 16:00:00,-1.0,70.75,3,3
2020-12-04 16:00:00,-5.25,69.75,3,3
2020-12-04 16:00:00,-9.5,68.75,3,3
2020-12-04 16:00:00,-13.75,67.5,3,3
2020-12-04 17:00:00,80.0,71.75,2,3
2020-12-04 17:00:00,75.75,67.5,2,3
2020-12-04 17:00:00,71.5,64.75,2,3
2020-12-04 17:00:00,67.25,62.75,2,3
2020-12-04 17:00:00,63.0,61.5,2,3
2020-12-04 17:00:00,59.0,60.0,2,3
2020-12-04 17:00:00,54.75,58.75,2,3
2020-12-04 17:00:00,50.5,58.0,3,3
2020-12-04 17:00:00,46.5,56.75,3,3
2020-12-04 17:00:00,42.5,55.75,3,3
2020-12-04 17:00:00,38.5,55.0,3,3
2020-12-04 17:00:00,33.0,50.75,3,3
2020-12-04 17:00:00,30.75,53.5,3,3
2020-12-04 17:00:00,26.25,52.5,3,3
2020-12-04 17:00:00,22.25,51.75,3,3
2020-12-04 17:00:00,18.0,50.75,3,3
2020-12-04 17:00:00,14.0,50.0,3,3
2020-12-04 17:00:00,10.0,49.25,3,3
2020-12-04 17:00:00,5.75,48.25,3,3
2020-12-04 17:00:00,1.75,47.5,3,3
2020-12-04 17:00:00,-2.5,46.25,3,3
2020-12-04 17:00:00,-6.75,45.25,3,3
2020-12-04 17:00:00,-11.0,44.0,3,3
2020-12-04 17:00:00,-15.5,42.5,3,3
2020-12-04 19:00:00,78.5,45.5,2,3
2020-12-04 19:00:00,74.0,42.25,2,3
2020-12-04 19:00:00,69.75,40.0,2,3
2020-12-04 19:00:00,65.5,38.0,2,3
2020-12-04 19:00:00,61.5,36.75,2,3
2020-12-04 19:00:00,57.25,35.5,2,3
2020-12-04 19:00:00,53.25,34.5,2,3
2020-12-04 19:00:00,49.25,33.25,3,3
2020-12-04 19:00:00,45.0,32.5,3,3
2020-12-04 19:00:00,41.0,31.25,3,3
2020-12-04 19:00:00,37.0,30.5,3,3
2020-12-04 19:00:00,33.0,29.75,3,3
2020-12-04 19:00:00,28.75,29.0,3,3
2020-12-04 19:00:00,24.75,28.0,3,3
2020-12-04 19:00:00,20.75,27.25,3,3
2020-12-04 19:00:00,-8.5,20.5,3,3
2020-12-04 19:00:00,-12.75,19.25,3,3
2020-12-04 20:00:00,81.25,25.0,2,3
2020-12-04 20:00:00,76.75,20.0,2,3
2020-12-04 20:00:00,72.5,17.25,2,3
2020-12-04 20:00:00,68.25,15.0,2,3
2020-12-04 20:00:00,64.0,13.5,2,3
2020-12-04 20:00:00,59.75,12.0,2,3
2020-12-04 20:00:00,55.75,10.75,2,3
2020-12-04 20:00:00,49.75,10.5,2,3
2020-12-04 20:00:00,46.25,9.25,3,3
2020-12-04 20:00:00,42.5,8.25,3,3
2020-12-04 20:00:00,38.75,7.0,3,3
2020-12-04 20:00:00,35.25,6.0,3,3
2020-12-04 21:00:00,31.25,5.25,3,3
2020-12-04 22:00:00,79.5,-1.5,2,3
2020-12-04 22:00:00,75.25,-5.25,2,3
2020-12-04 22:00:00,71.0,-8.0,2,3
2020-12-04 22:00:00,66.5,-9.75,2,3
2020-12-04 22:00:00,62.5,-11.25,2,3
2020-12-04 22:00:00,58.25,-12.5,2,3
2020-12-04 22:00:00,54.25,-13.75,2,3
2020-12-04 22:00:00,50.0,-14.75,2,3
2020-12-04 22:00:00,46.0,-15.75,0,3
2020-12-04 22:00:00,42.0,-16.75,0,3
2020-12-04 22:00:00,38.0,-17.5,0,3
2020-12-04 22:00:00,34.0,-18.5,0,3
2020-12-04 22:00:00,29.75,-19.25,0,3
2020-12-04 22:00:00,25.75,-20.0,0,3
2020-12-04 22:00:00,21.75,-21.0,0,3
2020-12-04 22:00:00,17.75,-21.75,0,3
2020-12-04 22:00:00,13.5,-22.5,0,3
2020-12-04 22:00:00,9.5,-23.5,0,3
2020-12-04 22:00:00,5.25,-24.5,0,3
2020-12-04 22:00:00,1.25,-25.25,0,3
2020-12-04 22:00:00,-3.0,-26.25,0,3
2020-12-04 22:00:00,-7.25,-27.5,0,3
2020-12-04 22:00:00,-11.5,-28.75,0,3
2020-12-04 22:00:00,-15.75,-30.0,0,3
